y;x
54.77826;-99.77968
64.06667;-120.2
65;-116.66667
-36.35732;149.70564
-35.01906;148.03553
67.85794;-152.01389
-31.66394;152.13612
43.30373;3.30793
45.73457;3.0643
48.59154;0.62666
45.44692;1.01695
48.70079;1.98086
43.48013;2.07334
48.77646;5.10948
46.22291;6.4391
47.07532;1.48437
45.01335;3.44427
-34.92663;149.23185
-34.11987;148.98748
42.58;-4.16
42.11;-6.28
48.05188;-2.17102
43.74891;1.94485
43.93399;2.93773
47.99951;-1.22565
44.53392;0.41946
47.44382;2.40288
48.56497;6.45712
43.70805;6.16395
43.14027;-0.99353
43.54444;5.53608
48.88173;3.88632
45.73149;2.16419
47.83775;6.67741
44.18902;4.81401
-23.79854;137.2679
-15.76445;129.10052
-23.2954;132.5664
58.4922;6.24631
-25.6524;128.6026
64.3;-121.08333
-31.48928;151.49342
-34.81875;147.90333
-32.34508;150.96196
-34.24582;147.43886
-33.37751;146.58081
56.26667;-132.2
60.43889;-150.20778
66.55;-152.23333
40.95;-4.72
42.23;-3.3
41.12;-6.44
-25.34858;132.75129
-24.74855;136.00125
-20.36525;131.91793
-15.11524;133.10121
-12.62717;136.69233
48.1419;5.35313
49.42286;2.37995
45.49093;-0.77822
47.14781;-2.21635
45.71463;5.12123
43.78649;-0.54127
48.25517;2.7979
48.61425;2.5252
46.60956;0.58245
47.64473;-1.06415
44.00224;5.18224
47.676;14.292
38;23.5
44.657;21.725
-36.80024;149.57926
-35.2747;148.81431
-31.21657;149.20845
-31.42214;148.56537
-32.13694;150.49461
30.18759;34.75252
62.51667;-143.28333
64.63333;-142.4
55.69167;-132.86528
64.06667;-141.06667
56.51667;-132.08333
65.62665;-142.88225
67;-162.75
67.1;-123.46667
64.21667;-116.2
-28.93807;150.77676
-28.97717;151.16878
-32.69854;151.53957
-18.72391;131.39143
-31.9192;141.88451
38.26;-3.63
42.47;-5.62
46.733;23.35
-22.99857;132.50127
-20.54858;131.35126
43.93257;3.5604
45.37438;3.06388
48.2369;5.08789
47.58349;6.12725
44.38001;3.94139
43.81977;0.70039
47.17436;3.4621
48.59663;5.10223
46.09167;3.84129
48.07214;2.12724
43.35533;0.10218
48.02947;-0.28786
45.70672;5.50667
61.25855;11.44005
-36.29628;150.12852
-35.83283;147.93917
-33.06767;149.07433
-31.96648;148.95286
-35.23405;149.24852
-32.65659;151.72552
68.28333;-151.46667
67.61667;-148.18333
61.3521;-143.243
56.96667;-132.88333
64.45;-142.66667
65.17419;-147.28373
64.5;-149
62.51667;-112.96667
64.5;-117.21667
40.6;-1.88
43.36;-6.22
41.49;-4.74
44.817;0.08583
59.73195;10.15707
-12.44857;136.56783
-20.74856;133.58124
69.32319;29.31552
59.74163;11.81669
62.6649;11.1316
68.08333;-153.98333
66.73333;-158.71667
70.41667;-148.88333
64.1;-142.33333
65.39033;-143.05283
56.18333;-132.71667
63;-143.25
63.72858;-148.88668
-28.98575;152.7507
-37.16825;148.93149
43.85442;-1.16803
44.63899;4.8285
47.0751;-1.81315
42.84679;1.71679
49.68694;1.68422
46.68032;6.20617
44.10758;4.18673
45.1002;3.95351
-21.4782;135.1211
-12.20388;136.76313
-32.2563;152.0865
-34.19863;149.62101
42.76;-4.28
42.86;-8.94
-12.64584;134.29524
-23.69855;135.20125
-15.53095;135.40377
-37.15553;-60.02626
58.49392;6.80051
44.43779;0.17242
43.46718;1.08519
43.6636;3.30987
47.98445;2.53084
48.36032;-4.77523
46.86384;6.08566
49.38821;5.96111
64.2;-119.26667
-35.79447;145.58157
-34.75466;150.10578
60.09208;-130.64804
-29.79657;147.51841
-30.77904;150.33042
-34.68799;148.91434
64.2;-143.46667
68.53333;-156.46667
-24.34051;133.65821
-13.76023;136.01617
-19.91859;130.42126
-19.24858;132.08124
-11.26792;131.86535
69.02943;17.64963
47.43989;1.87216
49.41016;1.14017
43.98135;-0.05439
43.84357;3.31084
48.64231;-0.86986
41.32;-2.22
42.21;-6.76
62.54277;10.9091
-11.02158;132.56315
-31.30802;151.0918
63.5;-145.88333
63.18333;-148.5
57.21667;-157.36667
64.88333;-149.18333
63.81667;-146.65
63.64617;-142.95767
-32.33723;150.18038
-33.38342;148.5869
-30.32712;141.66703
69.95;-154.73333
58.83333;-100
58.76822;-94.16551
62.73333;-112.46667
44.4242;28.523
41.14;-1.87
40.4;-6.47
40.87;-2.35
43.18;-6.11
-12.43195;132.61785
44.76264;6.98232
46.72494;2.8036
46.36269;2.28462
49.06437;3.34209
47.70853;1.73311
43.37008;5.28166
47.89309;2.26401
44.20257;3.56306
45.21675;6.88719
43.62167;-0.03523
47.71309;2.26649
45.4093;-0.51672
49.42114;2.1044
-13.89858;132.25121
-19.54859;130.25126
-16.61857;133.30122
-21.6562;133.4136
42.3525;3.5189
-35.40159;149.53319
-28.70183;150.72343
42.55;13.6167
45.81667;-77.11667
63.95;-122.58333
64.43333;-122.45
-33.04918;149.40816
-35.85991;147.47613
-35.74315;147.11059
43.04;-3.06
43.03;-4.41
42.95;-2.82
41.96;-3.18
42.66;-7.23
40.66;-5.9
41.14;-4.49
49.0093;11.3242
-15.27723;129.07182
-24.43189;134.86793
-17.32655;137.08018
-25.60674;130.20264
-20.41857;133.08124
-16.31066;133.77489
46.72195;3.85105
47.98308;3.73724
43.16868;-0.13441
50.23203;2.51004
46.35334;1.37431
62.72718;9.88022
48.14;16.9347
71.291;-156.789
63.36667;-159.56667
68.25;-166
-29.11903;146.07156
49.01435;-88.12969
-30.46386;150.87697
41.86;2.1
49.5;11.733
50.76431;1.65593
45.09106;1.28386
47.4781;6.65269
44.24388;-0.31916
46.27398;3.4545
48.54336;7.13385
49.51384;3.34508
49.58986;4.86634
45.46399;3.31991
47.08523;3.06591
50.01667;5.38333
-12.4754;132.93119
-33.85477;142.17428
-36.36221;148.49796
44.7088;-110.5065
63.1148;-151.19261
59.16667;-138.41667
-36.17122;149.28834
45.55602;-78.58501
61.33333;-149.5
64.2375;-148.74694
60.83333;-136.83333
64.977;-144.49083
65.86556;-142.95
58.64722;-134.90833
70.6366;-160.03574
-35.94467;147.27649
-35.56636;148.51964
50.4422;7.4198
49.48919;20.77361
41.85;-4.75
42.5;-3.43
42.67;-7.47
43.3;-4.29
41.6;-2.82
-14.84433;129.223
-24.73189;135.76792
60.85567;12.05625
61.52071;11.05896
61.35;-159.23333
64.73333;-156.93333
65.03333;-122.78333
65.3;-116.91667
-29.606;151.7205
-32.38749;149.6157
43.96629;-0.55244
43.12411;2.81581
44.02356;3.31183
48.23146;-2.18865
45.96053;6.16424
46.38591;-0.97043
46.26509;4.49321
48.42509;1.44545
45.19212;3.70039
48.87475;1.43203
-22.90556;118.46667
47.28333;-82.63333
64.8;-147.8
40.96;-1.75
41.78;-3.3
42.64;-6.26
43.39;-7.46
47.7506;-90.3342
-14.43919;132.43918
-22.11193;134.52215
-20.24857;133.25124
-16.91858;131.62123
20.594;-101.645
-31.82609;150.16542
50.23282;2.79002
48.80802;7.2912
49.18981;-0.63618
43.47774;1.82627
42.98894;-0.12469
48.69104;1.16577
45.67082;6.79051
47.86634;-2.28698
47.98445;3.46916
-11.95162;135.74611
64.11667;-121.51667
63.51667;-144.81667
66;-149
60.33833;-149.35444
46.12054;-0.82158
-12.658;132.07722
-12.823;136.60767
-11.70333;133.293
-19.54857;133.25124
-13.54858;132.57118
-14.1115;131.3953
42.14;-2.33
42.3;-7.24
42.84;-4.77
49.01018;-0.6236
44.9672;6.23508
47.8957;-3.49768
48.97492;2.9317
44.64891;4.072
44.28286;4.56636
47.62111;3.99853
43.126;-1.36145
47.5;28.5
-35.25915;148.12476
65.28333;-145.71667
63.68111;-146.00306
64.83333;-142.377
-32.58062;147.85144
-28.93136;150.11351
-34.70808;146.59812
-31.34598;152.33109
-31.63199;151.05728
45.55;11.55
25.6272;104.73
-31.48238;131.26675
-23.33189;134.50126
-20.07859;130.25127
-20.5486;129.15128
44.61441;0.03743
43.93101;3.80945
48.77135;0.61849
47.25851;1.74371
-19.3227;130.6216
-29.14881;148.69192
64.478;-149.577
41.94;-4.99
42.4;-4.15
43.29;-5.03
41.47;-6.19
-30.51321;151.21552
-33.08306;148.43908
62.06667;-142.05
55.7;-132.58333
-35.74102;150.07913
47.30233;6.50824
46.06378;5.65239
46.07927;4.87644
43.47309;1.4557
43.83294;4.55403
38.44;-3.17
38.43;-4.43
41.11;-6.08
38.35;69.9667
45.42;11.25
65;-150.33333
63.33333;-142.16667
65.58333;-118.55
64.88333;-118.46667
50.65;11.36667
-14.31828;132.71754
-23.66524;133.05126
-12.97806;131.95333
31.55759;34.53014
-35.08217;150.37422
45.69318;-78.37826
43.13;-3.55
42.4;-3.91
38.15;-5.11
41.95;-8.1
41.41;-3.66
47.2333;39.715
49.5;11.55
-25.81147;134.57465
-17.21897;132.23081
42.49481;3.06073
44.72453;0.91608
44.19287;1.43612
49.75974;0.57248
48.17922;-1.24005
45.26209;5.23156
64.32361;-96.03237
47.2215;15.3362
48.0667;9.25
-32.16667;116.05
-33.44673;141.13365
-32.87903;148.38875
-35.52356;149.17323
-30.95706;152.52335
63.38333;-153.26667
64.67722;-148.2575
62.83333;-142
43.13;-8.82
42.28;-5.85
41.95;-4.27
-22.93189;134.33458
-13.54388;131.18559
-11.81558;130.81818
-17.4429;126.1897
45.53212;5.24243
47.44216;3.86249
44.89081;0.27632
48.12995;0.10944
50.32038;2.22872
44.38187;3.69037
64.34713;12.27209
58.63123;7.91497
-30.00384;148.09608
-29.84635;150.1633
63.83333;-147.6
64.5;-141.5
62.91651;-145.53461
65.47317;-142.23867
44.4106;-122.6711
-36.12903;149.10712
-30.14451;151.59956
67.68333;-154.63333
33.13891;35.7615
46.83353;-84.03202
46.08333;-79.36667
43.27174;0.35274
46.08665;1.64108
49.23606;4.44161
50.05004;2.09333
-11.4853;130.1916
43.13;-8.2
43.02;-5.15
42.83;-5.63
42.41;-8.45
-18.6876;128.0774
65;-148
63.81667;-141.15
65.09583;-144.269
57.25;-133.16667
56.75;-133.5
68.14328;-151.73575
-29.49821;151.95416
-31.18822;141.69714
47.30389;-122.225
31.92103;34.73156
54.90952;-98.62928
50.18237;21.42798
42.86;-3.31
48.25909;-1.51638
43.8362;4.30543
46.44515;4.49813
48.67426;-2.36876
45.91158;3.83854
45.72929;4.09295
44.02;2.06456
-22.4986;129.11797
-20.14858;131.55126
-18.44859;130.45125
-17.41854;137.78118
69.30908;29.14741
61.11656;12.12422
45.62;11.03
-29.59123;150.77794
-33.08943;148.16246
-28.86864;153.44157
-30.70519;141.9688
64.6;-121.71667
49.3166;-124.90035
63;-146.5
64.98333;-145.61667
68.05;-145
46.31667;-79.46667
47.2;22.37
43.02;-4.78
42.85;-7.47
41.78;-2.82
41.92;-5.95
53.2772;23.37981
47.37025;10.20582
52.167;10.317
-16.53186;135.58449
-17.10854;137.46118
-24.0701;134.2828
-12.1689;134.9679
30.43639;35.10531
45.64306;3.57771
44.34783;5.82309
44.47404;2.93714
61.98029;9.88341
-14.1731;136.707
-31.42872;143.9259
62.92806;-145.32052
55.5;-130.98333
62.1744;-150.1698
-32.65042;149.31946
29.55214;34.95142
47.11667;-81.76667
51.9581;4.0531
-20.75126;135.18333
-17.68192;129.53458
63.95;-121.66667
32.58371;35.04231
67.91667;-150.85
68.16667;-150.5
62.11667;-144.63333
-31.32454;151.27863
-36.16266;148.09839
-32.32666;149.89063
48.86231;-83.5188
45.09904;1.91937
47.26529;2.93387
45.95302;6.42224
44.90208;5.21725
62.71746;10.05054
43.3;-4.54
40.5;-4.83
-11.5546;130.69721
44.8762;13.891
-30.63826;146.39334
64.06667;-145.13333
55.46111;-132.69167
64.96667;-122.16667
65.2075;-141.81017
65.25;-142.58333
43.14909;-0.74816
44.91464;4.45726
68.71779;24.6878
69.42083;24.72553
61.57372;9.12239
-14.07988;136.49988
-12.42214;130.64467
44.90793;-110.73395
45.08333;-76.33333
47.8;-83.3
-30.5566;145.67077
-32.52431;148.04944
61.25444;-149.68833
46.27264;3.71421
45.20759;-1.14164
44.5421;0.79689
42.58;-7.72
-23.63657;132.72728
-20.09859;129.5846
-24.25494;132.79161
-18.74859;129.25126
-15.39289;130.21512
-25.3261;133.3302
-25.3192;133.5233
-18.34858;131.25125
59.52688;10.73243
60.63015;12.35666
-11.78516;136.56979
40.3472;-2.5967
49.82;9.95
64.69167;-147.44139
64.976;-143.342
-33.56076;149.63497
-33.2738;149.76163
49.66667;-110.28333
-25.1156;130.21931
-20.81525;131.26793
-15.48191;131.3679
-19.74859;130.42126
-12.1164;133.8769
42.22;-8.21
41.3;-5.57
-13.7224;136.2194
59.14352;26.95199
46.54352;2.41275
43.30415;3.06159
44.82895;1.92456
45.69411;6.0204
-29.02869;152.55687
64;-150
64.53333;-165.75
68.16667;-152.5
67.15;-153.25
64.6;-147.83333
65.46667;-154.06667
64.2;-149.08333
44.91376;-110.27046
45.23333;-76.91667
46.19352;-78.66442
-35.5592;147.99389
-31.71291;149.97976
50.956;4.72417
-11.6324;131.2775
-25.7854;132.4793
-21.51955;135.84123
-14.91157;133.8952
40.48417;-88.99361
60.86;10.96988
68.79302;18.64874
62.1771;9.84882
44.65006;2.0541
44.92201;3.69701
41.6;-3.54
43.57;-7.58
64.33333;-153.36667
63.33333;-142.98333
66.33333;-158
63.26667;-141.03333
64.58333;-121.46667
-31.37949;141.61125
-29.19148;150.74642
-32.89921;148.74486
51.717;10.283
49.24677;-1.60273
42.4944;2.69633
43.10956;1.21982
42.5818;2.20926
47.0648;0.82568
43.64482;5.04469
47.71446;3.46679
42;-96
55;-118
-23.41523;133.73459
-16.84754;136.33326
42.48;-4.89
42.1;-5.84
37.88;-5.22
41.6;-3.06
-30.60211;152.30633
-30.05217;147.90247
48.10222;-123.10472
31.09371;34.65396
64.81667;-123.31667
63.41667;-119.75
64.25;-120.41667
69.56667;-151.46667
65.33333;-147.83333
63.61667;-157.48333
62.21667;-144.13333
67.75;-164.5
49.733;11.467
42.12;-4.88
41.23;-3.66
-31.13289;151.94168
46.18171;2.15733
48.34376;2.39267
48.95859;1.01973
48.15845;1.72232
-23.86522;135.20125
-14.51083;129.56817
-24.61248;132.79809
48.63145;19.42213
62.16247;11.78575
64.85;-149.83333
55.75;-132
55.96667;-131.18333
64;-145.5
65.6687;-144.68216
65.16667;-116.61667
-29.68641;151.49713
-35.63122;147.60551
-15.69621;137.013
-17.5655;128.5182
32.88943;35.0813
-14.1117;132.56768
69.59305;24.2496
38.15;-5.34
42.65;-6.62
41.6;-3.3
-25.71524;133.10129
52.3;13.333
-11.89411;136.39973
58.78929;7.39107
50.58966;2.22459
48.04629;0.38258
48.07521;2.79859
68.61667;-151.03333
62.35;-142.86667
66.31667;-147.86667
31.38304;34.86254
68.2;-140
-21.401;137.60883
58.46885;8.83427
59.97258;10.72237
42.4;-7.72
-11.66525;133.11786
-13.63358;132.27099
-16.41525;132.08456
64.73553;-156.53219
48.99243;-1.1696
50.233;16.9
65.35;-116.7
68.46667;-149.41667
63.95194;-147.32306
65.1888;-143.4567
56.75;-133
-30.70987;144.80093
-27;-55
42.22;1.73
41.42;-3.3
38.44;-4.2
42.05;-3.42
42.46;-6.26
43.12;-7.46
42.4;-4.64
54.12544;22.09606
-24.73655;135.33726
-17.17354;137.74617
-14.92635;133.12621
-25.34544;134.07724
-12.45985;130.83841
-30.76358;151.0966
62.09714;-146.20686
-17.5485;128.2512
44.11384;2.81261
43.64482;0.95531
44.52101;6.08359
65;-157.75
65.13333;-123.21667
67.5088;-148.5193
68.167;-108.8
67.33333;-157
64.33333;-117.28333
42.66;-6.99
42.95;-8.33
-23.90858;132.07129
-23.41857;133.02127
61.59972;-149.11278
43.65625;1.69866
44.49734;-0.83768
46.8565;6.34797
44.20385;3.18769
43.2472;6.50817
61.96983;10.39052
50.3;-94
-29.9728;151.97596
39.3667;22.95
51.0383;4.0945
68.123;-156.226
-24.08504;133.31429
-24.48855;136.02125
-19.34859;130.35126
-23.09855;135.10125
-14.09859;130.68455
-30.51389;149.90322
-31.13177;149.47615
41.68;-4.38
-31.37867;150.23643
65.70471;14.25506
-23.982;131.259
-20;137.86887
-12.66056;132.52191
-33.8184;148.69762
31.62655;34.86165
62.19114;-150.88898
63.60333;-148.17167
65.83333;-117.83333
48.79506;3.06806
49.3275;1.69339
-29.31266;145.84432
-21.0486;129.15128
43.91909;1.19457
-16.69856;135.36787
73;-25
42.22;-4.03
41.95;-7.61
41.78;-3.06
62.9;-156.96667
65.28333;-123.75
64.41667;-123.06667
63.75;-121.06667
-34.2398;150.35829
-35.39206;143.83535
65.33333;-156.41667
-35.05592;148.53095
-31.91693;152.63732
-18.40117;135.9315
-25.62242;136.78029
-25.35371;131.89804
-18.54858;131.35125
62.18159;8.52752
68.9605;23.65349
-31.89421;150.56447
-35.84217;149.06199
-35.13066;148.99343
44.29;20.587
41.48;-5.58
40;116
-36.55483;149.23593
-33.42729;151.22902
66.26667;-128.58333
61.93333;-116.88333
44.48458;-110.64125
45.537;25.475
50.433;5.01667
49.33;8.82
-19.4186;129.08127
-24.44856;134.06794
-12.97472;131.77639
-29.44054;152.37866
-31.61333;148.81897
49.15038;1.97201
-34.25;116.15
62.7;-143.95
45.76667;-79.4
-29.33528;150.91644
42.77;-8.69
40.66;-6.22
-17.29858;131.70123
-15.03599;134.65418
-11.28333;131.10833
46.2772;7.76396
-33.50597;148.77761
47.7163;-3.47575
47.94673;-0.01461
50.31831;4.05172
49.10405;6.49308
62.16667;-138.83333
63.83333;-142.83333
56.8;-133.16667
62.8963;-141.5178
64.93333;-154.26667
-24.21667;118.8
-31.28936;148.87331
53.06722;-101.24444
49.98333;-93.93333
49.05097;-90.57875
-16.94858;131.43456
-12.76524;135.75117
41.14;-4.01
48.8388;14.973
48.02054;-2.84028
-14.40333;129.36
-18.04857;133.05123
62.13433;10.06242
30.3727;34.81409
33.0136;35.49102
-30.13374;151.11921
47.74222;-119.53306
-29.49185;146.42864
49.78333;-94.48333
44.51369;-0.33502
43.86803;-0.79538
59.03972;-158.4575
-29.50489;147.96898
55.17083;-130.82028
41.2;-5.8
38.35;-3.4
42.22;-7.49
-29.93781;152.94515
-30.56287;150.07155
41.58;-5.1
41.29;-6.07
44.65;22.5
-14.17015;132.38132
-23.48482;133.26907
-24.86006;131.58825
-15.3553;130.3883
59.94242;10.34893
53.80672;-126.04261
57.41667;-133.25
-23.79856;134.30126
-20.57858;131.92126
-22.51522;135.68457
47.46025;-1.18305
46.36491;2.93496
47.43157;1.20891
59.73126;11.4368
64.33333;-156.75
56.53333;-132.6
-31.69396;147.83269
-21.04858;131.45126
-22.34856;135.48457
-31.26595;142.31425
42.85;-7.96
63.99;-148.68944
55.24222;-131.76028
64.86565;-144.7929
68.67463;17.53358
60.1229;9.05759
-22.81524;133.43459
-13.71525;132.03454
-12.3923;135.0775
-22.20855;135.29124
-24.241;131.4781
-19.57859;130.58126
42.95;-8.69
42.68;-3.43
42.75;-5.26
48.15317;-1.91145
43.03137;2.20312
45.01407;3.1904
-33.6;25.65
-11.38723;132.36002
53.6777;22.0873
64.41667;-125.75
67.05;-126.11667
63.75;-142.63333
64.51667;-116.28333
44.9;-76.25
47.63333;-82.53333
44.91623;1.66943
-35.94633;146.84104
63.66667;-152.66667
58.5;-136.16667
67.88333;-152.28333
63.71667;-141.63333
64.2;-119.5
-23.63056;133.83427
-23.26523;134.78458
-16.43342;136.10291
-22.64854;136.23456
69.70652;22.61121
68.84308;25.10082
-33.98333;115.75
48.82198;-0.88321
44.88431;5.97682
-35.08013;143.90897
66.56472;-145.27389
49.45825;20.04156
37.89;-4.99
65.63333;-123.05
-32.75967;150.54537
47.3;7.7167
47.14003;10.15787
42.13;-3.79
41.06;-2.7
-20.14858;131.35126
-13.076;134.9554
-25.94763;135.81277
56.18333;-132
64.9999;-141.1609
65.291;-143.86783
60.40589;11.08589
43.21125;2.20064
43.98803;0.19473
47.11839;-0.62829
47.66204;-0.53191
-33.30741;149.54428
43.777;-110.69867
50.9833;11.3833
-25.73332;137.80249
-20.41858;130.75127
55.889;-116.861
-15.4731;129.0272
40.39;-5.77
60.97203;10.2055
44.90901;4.8373
42.66698;1.72075
-32.28255;149.25521
-32.33262;141.48287
43.21;-7.95
64.54333;-148.03167
64.36667;-143.08333
54.89167;-132.05417
63.16667;-146.5
63.8;-148.33306
56;-133.21667
43.53838;0.21669
49.9634;3.20887
50.1371;23.0199
43.53817;-110.38233
-19.24858;131.58125
-13.24526;131.12455
-24.71857;133.07128
48.19302;6.8369
45.28347;3.44643
48.37;9.2
61.43333;-142.91667
55.95;-133.79861
59.5;-139.41667
68.82768;24.10383
64.45;-119.46667
-33.94724;149.53
45.93959;-77.76997
49.49171;-87.57784
-25.6015;131.66967
-23.52856;134.3732
-19.04856;134.10122
47.89522;3.20073
44.10616;1.68837
60.26833;8.32541
34.15;-84.83
40.217;18.2217
-31.44816;142.12737
-29.92971;151.2204
47.7;-83.65
64.01667;-142.55
62.039;-146.546
39;-86.5
-12.76157;130.86254
-22.5844;133.14126
65.11667;-146.88333
62.35;-143.86667
65.312;-142.8098
69.07636;29.018
41.05;-3.77
-30.53417;143.13838
-30.2865;150.37087
-36.00278;149.85673
48.8494;-88.4828
48.70466;3.33973
49.40044;0.58941
-30.15777;131.61611
30.98657;35.34973
63.644;-149.154
41.3;-6.31
43.03;-7.96
46.673;26.7517
50.9872;4.3908
-21.07857;133.42125
-13.69859;130.77122
50.43333;5.36667
42.9286;-122.95
62.27098;8.06362
-19.2749;130.8246
-23.68826;133.49167
64.86667;-148.98333
44.73288;4.57888
47.78467;0.79626
61.76421;9.62295
49.58561;21.33612
-18.2;-68.36
41.59;-3.78
40.96;-4.25
48.167;20.583
-23.46523;134.70126
-13.19858;132.30121
45.8333;18.4
34.16566;-106.02538
43.89472;-114.82243
49.13603;0.87588
42.28;-6.03
-20.41857;133.42124
-20.24857;133.05124
57;-133.33333
65.03333;-122.56667
64.3;-118.41667
53.35875;-1.1735
-25.45528;136.76861
44.38388;3.18829
47.6086;-1.99466
47.91895;6.95111
43.42287;6.64244
48.51118;1.17206
-31.51303;149.42653
46.57315;-83.75268
38.35;-3.97
37.98;-4.42
37.99;-4.2
41.66;-6.3
-12.52857;136.03117
44.54684;1.04857
47.75;-80.33333
33.50213;-108.79342
42.13;-4.63
43.03;-4.17
47.7192;18.65
36;-93.2
-25.49767;132.28283
-22.86525;131.41795
-19.74857;133.25124
62.67467;-147.82717
-30.67096;149.23538
-36.76873;149.21238
43.92462;1.56801
59.7;-139.5
50.7;11.65
50.5;-3.6667
38.17;-3.86
-23.83856;134.57126
-37.57;144.3
-23.39856;134.05126
-13.81526;130.41789
50.18;14.58
49.00162;6.89665
67.81239;-152.56719
68.93471;-151.18286
49.93333;-94.98333
-23.83191;132.30128
-19.34859;129.96793
-21.24857;132.42126
44.17961;0.68582
49.87135;3.7645
70.10919;28.84985
47.467;7.5833
49.433;17.383
40.77;-5.19
-20.29855;135.53455
-21.04857;133.25125
-18.91858;131.42125
69.22204;24.65301
64.25;-141.33333
46.525;22.5917
40.167;20.1
50.2306;3.76992
42.8223;0.37321
50.40536;1.6655
-13.39859;130.38455
40.87;-1.52
43.04;-3.31
43.21;-4.05
67.33972;-159.59447
45.48203;-1.03394
64.5;-153.63333
65.41667;-144.5
63.25649;-154.74093
-28.93181;151.92788
41.14;-4.25
41.47;-5.93
-22.18185;134.25602
65.1;-111.86667
65.08333;-147.66667
-16.54856;134.7212
65.54102;-141.50243
68.15;-154.16667
63.06667;-147.53333
65;-148.5
50.8;-103.9
-33.21098;141.5349
-29.9383;151.59414
40.32;-5.18
61.97718;11.92772
52.3;13.65
61.78333;-116.7
52.93333;-82.4
67.36667;-152.05
68.56667;-151.3
60.28778;-150.94139
63.85871;-149.51613
61.89484;10.12368
43.70437;-0.28788
-32.26407;143.07605
47.255;27.225
52.5692;0.48333
-14.23525;130.90553
-13.79859;131.06789
65.28333;-117.26667
49.05783;1.70018
49.51274;3.62113
30.71686;35.0497
64.6;-100.5
63.46639;26.90625
-35.1297;147.79925
-22.56667;122.21667
-15.58191;131.10123
-14.78757;134.67619
-13.96525;131.68454
-12.19859;132.55616
-20.74857;132.42125
43.95792;6.80136
46.45347;3.58628
63.33333;-148.06667
-33.74939;149.10407
41.86;-4.51
42.02;-5.36
42.32;-3.67
49.833;8.03833
48.32438;0.77368
-21.96528;137.58917
-20.24859;130.25127
-14.90523;135.68618
-11.28442;136.62065
-31.3896;146.71721
49.4;-93.96667
60.5;-99.5
64.5115;-144.2628
65.26667;-127.13333
42.49;-7.97
-19.91857;133.42124
-23.66856;134.61126
63.41667;-143.16667
63.95;-112.58333
50.1;-91.91667
-23.08189;134.58458
-15.53192;130.80123
-16.1055;131.0135
55.75;-133.5
59.51667;-139.66667
41.77;-4.02
42.91;-5.88
48.75585;-0.06134
57.99866;6.52778
-31.38333;121.2
-32.27999;148.61526
44.38359;2.68619
49.06726;7.58678
-23.54859;130.38463
-21.90033;137.87717
57.8699;25.85311
-32.15973;142.02568
70.46667;-157.4
64.08333;-141.93333
70.48694;-149.16413
40.77;-4.72
42.76;-7.72
49.49546;0.86104
48.2521;2.12426
65.147;-144.59583
63.53333;-145.68333
-35.02466;150.04898
-22.26165;136.05
42.83;-6.37
-23.88857;133.08128
-15.66423;131.32181
50.76993;2.36329
67.75;-160.41667
62.56667;-151.06667
55.5;91.5
-17.13191;130.80124
-23.32858;131.94128
-24.82586;134.03709
-11.634;131.075
-19.9543;137.1572
40.95;-5.08
45.05716;-0.24028
62.11667;-117.4
61.10184;10.68434
61.18567;11.22274
59.00132;8.97388
45.48947;-78.24142
-34.64187;143.56519
43.13;-3.8
-22.21524;133.45126
48.6131;-1.68283
45.71918;4.86422
68.97726;23.19593
61.336;-160.778
-27.74926;153.18228
50.97215;-94.10537
51.4;11.32
41.4;-5.09
-21.66521;137.16788
-12.99023;136.33117
-24.21854;136.36125
51.33333;7.86667
51.9667;-122.5167
64.22373;-142.83945
41.42;-2.7
50.41159;2.5083
62.58333;-158.16667
63.75;-142.25
48.42974;-89.25924
-23.79859;130.83463
-16.43192;129.25125
-12.04133;134.61933
-37.92;141.93
45.59316;6.40001
48.56883;-0.32171
55.28333;-132.9
62.838;-147.124
65.28333;-127.83333
63.35;-121.43333
53.1287;23.6141
-19.0099;133.7324
-24.54855;135.83458
40.78;-4.13
62.55;-153.63333
-33.617;149.88236
-29.2471;142.5179
-35.07521;148.72561
-34.44991;146.39705
47.89454;-1.61938
45.80451;-78.67093
41.74;-6.05
-16.78189;135.75119
41.88;12.3
61.55389;9.98846
64.48333;-148.26667
64.85;-119.25
-30.81203;141.16165
48.1;-90.48333
-13.72859;131.57121
-22.5476;134.8134
-17.86526;129.61793
52.117;0.03333
51.45;0.18333
-25.05297;132.36628
45.68453;-78.12197
47.19279;9.97807
-25.91524;133.91796
-23.84855;135.68458
-19.66855;136.08121
-18.74859;130.58125
58.38694;7.67302
56.58333;-134
64.78333;-141.2
-29.41615;146.11469
42.6964;-123.0203
50.66733;-99.92967
-11.86167;134.01333
-20.84853;137.8512
68.75;-152.5
64.842;-143.51367
63.298;-150.481
-35.22859;147.1881
45.88378;5.64373
44.834;3.18979
-20.63578;134.77727
-21.03188;135.70122
50.1;-110.7
-11.30083;130.90783
22.859;-100.149
-21.66667;117.15
55.76667;-120.23333
-20.089;136.429
-25.1279;135.3993
59.98246;11.89808
61.83333;-135.96667
69.3;-151
46.08333;-79.75
40.58;-5.66
43.47;-6.84
-20.44857;132.25125
-24.999;129.606
-22.54574;135.45692
44.41588;-0.58068
-31.31667;115.61667
-30.61667;115.21667
56.72079;-134.36572
42.49;1.72
63.18333;-153.75
62.4;-145.06667
62.73333;-148.05
64.43333;-123.5
37.45027;137.35972
