tipo;x;y;presencia
robledal;460950;4101250;0
robledal;460950;4094450;0
robledal;460950;4090550;0
robledal;460950;4084750;0
robledal;461050;4120250;0
robledal;461050;4104550;0
robledal;461050;4099150;0
robledal;461150;4110550;0
robledal;461150;4102950;0
robledal;461150;4101250;0
robledal;461150;4099450;0
robledal;461150;4095850;0
robledal;461150;4094550;0
robledal;461250;4123650;0
robledal;461250;4112850;0
robledal;461250;4110050;0
robledal;461250;4104750;0
robledal;461250;4097050;0
robledal;461250;4093450;0
robledal;461350;4117250;0
robledal;461350;4115850;0
robledal;461350;4110750;0
robledal;461350;4094550;0
robledal;461450;4120550;0
robledal;461450;4116050;0
robledal;461550;4109350;0
robledal;461550;4104550;0
robledal;461550;4090650;0
robledal;461650;4116850;0
robledal;461650;4102250;0
robledal;461650;4094150;0
robledal;461650;4093950;0
robledal;461650;4092650;0
robledal;461750;4124050;0
robledal;461750;4100250;0
robledal;461850;4124850;0
robledal;461850;4118350;0
robledal;461850;4109750;0
robledal;461850;4092550;0
robledal;461950;4102850;0
robledal;461950;4100950;0
robledal;461950;4094050;0
robledal;462050;4124850;0
robledal;462050;4121950;0
robledal;462050;4094650;0
robledal;462050;4092150;0
robledal;462150;4100650;0
robledal;462150;4085750;0
robledal;462250;4093750;0
robledal;462250;4083950;0
robledal;462450;4093750;0
robledal;462550;4105450;0
robledal;462650;4123150;0
robledal;462750;4105650;0
robledal;462750;4104750;0
robledal;462750;4100350;0
robledal;462850;4107050;0
robledal;462850;4098850;0
robledal;462950;4113750;0
robledal;462950;4105150;0
robledal;463050;4106450;0
robledal;463050;4105350;0
robledal;463150;4123650;0
robledal;463150;4123350;0
robledal;463150;4103550;0
robledal;463150;4102350;0
robledal;463250;4121050;0
robledal;463250;4113850;0
robledal;463350;4100550;0
robledal;463350;4095050;0
robledal;463350;4089350;0
robledal;463450;4092250;0
robledal;463450;4087950;0
robledal;463450;4083150;0
robledal;463550;4093750;0
robledal;463650;4119350;0
robledal;463650;4102050;0
robledal;463650;4086450;0
robledal;463750;4120850;0
robledal;463750;4107950;0
robledal;463750;4101750;0
robledal;463750;4094050;0
robledal;463750;4083550;0
robledal;463850;4102150;0
robledal;463850;4096550;0
robledal;463950;4100150;0
robledal;463950;4093550;0
robledal;464050;4111550;0
robledal;464050;4105750;0
robledal;464050;4095250;0
robledal;464050;4083950;0
robledal;464250;4092750;0
robledal;464250;4083450;0
robledal;464350;4124950;0
robledal;464350;4101650;0
robledal;464450;4109350;0
robledal;464550;4108250;0
robledal;464550;4105850;0
robledal;464550;4103950;0
robledal;464550;4102550;0
robledal;464550;4090850;0
robledal;464550;4086750;0
robledal;464650;4089550;0
robledal;464650;4084050;0
robledal;464750;4086950;0
robledal;464850;4100050;0
robledal;464850;4094050;0
robledal;464950;4107450;0
robledal;464950;4106050;0
robledal;465050;4095550;0
robledal;465050;4083850;0
robledal;465150;4120450;0
robledal;465150;4095850;0
robledal;465150;4093450;0
robledal;465250;4118750;0
robledal;465250;4112050;0
robledal;465350;4105550;0
robledal;465350;4094650;0
robledal;465350;4091650;0
robledal;465350;4084750;0
robledal;465450;4091350;0
robledal;465550;4106850;0
robledal;465650;4096250;0
robledal;465650;4095450;0
robledal;465750;4124250;0
robledal;465750;4115450;0
robledal;465750;4099550;0
robledal;465750;4094850;0
robledal;465850;4095550;0
robledal;465850;4087850;0
robledal;465950;4117250;0
robledal;465950;4106550;0
robledal;465950;4098150;0
robledal;465950;4096950;0
robledal;465950;4095850;0
robledal;465950;4094050;0
robledal;466050;4104750;0
robledal;466050;4087050;0
robledal;466150;4113750;0
robledal;466150;4105950;0
robledal;466150;4105650;0
robledal;466150;4086450;0
robledal;466250;4110950;0
robledal;466250;4086950;0
robledal;466350;4105950;0
robledal;466350;4097150;0
robledal;466350;4094550;0
robledal;466450;4114750;0
robledal;466450;4104750;0
robledal;466450;4101950;0
robledal;466550;4100650;0
robledal;466650;4114450;0
robledal;466650;4101050;0
robledal;466650;4084350;0
robledal;466850;4105150;0
robledal;466950;4105550;0
robledal;466950;4086550;0
robledal;467050;4117350;0
robledal;467050;4096150;0
robledal;467150;4106550;0
robledal;467150;4098250;0
robledal;467150;4086750;0
robledal;467250;4119250;0
robledal;467250;4105950;0
robledal;467250;4105350;0
robledal;467350;4104450;0
robledal;467450;4104950;0
robledal;467450;4101550;0
robledal;467450;4098550;0
robledal;467450;4088050;0
robledal;467450;4086850;0
robledal;467550;4086050;0
robledal;467650;4124050;0
robledal;467650;4106350;0
robledal;467650;4105450;0
robledal;467750;4096950;0
robledal;467750;4095250;0
robledal;467850;4096550;0
robledal;467850;4087350;0
robledal;467950;4094050;0
robledal;467950;4092850;0
robledal;468050;4109650;0
robledal;468050;4102950;0
robledal;468050;4096850;0
robledal;468050;4087650;0
robledal;468150;4112150;0
robledal;468150;4101350;0
robledal;468250;4111650;0
robledal;468350;4119250;0
robledal;468350;4090050;0
robledal;468450;4118650;0
robledal;468450;4115250;0
robledal;468450;4084550;0
robledal;468550;4097350;0
robledal;468650;4122950;0
robledal;468650;4120150;0
robledal;468650;4085450;0
robledal;468850;4109950;0
robledal;468850;4095350;0
robledal;468850;4089350;0
robledal;468850;4087650;0
robledal;468950;4102350;0
robledal;469050;4115750;0
robledal;469150;4105650;0
robledal;469150;4104150;0
robledal;469150;4092350;0
robledal;469150;4090650;0
robledal;469250;4113550;0
robledal;469250;4099150;0
robledal;469250;4093150;0
robledal;469350;4112650;0
robledal;469350;4108850;0
robledal;469350;4105050;0
robledal;469350;4104650;0
robledal;469450;4083450;0
robledal;469550;4120150;0
robledal;469550;4094950;0
robledal;469550;4089650;0
robledal;469650;4114550;0
robledal;469650;4108350;0
robledal;469650;4103050;0
robledal;469650;4090350;0
robledal;469650;4090050;0
robledal;469750;4117350;0
robledal;469750;4112250;0
robledal;469750;4107050;0
robledal;469750;4102850;0
robledal;469750;4088250;0
robledal;469850;4116550;0
robledal;469850;4098250;0
robledal;469850;4089650;0
robledal;469950;4124250;0
robledal;469950;4097150;0
robledal;470050;4118450;0
robledal;470050;4096950;0
robledal;470050;4090950;0
robledal;470150;4103850;0
robledal;470150;4086250;0
robledal;470250;4094050;0
robledal;470350;4097850;0
robledal;470350;4091950;0
robledal;470450;4119850;0
robledal;470450;4107750;0
robledal;470550;4123850;0
robledal;470550;4111450;0
robledal;470550;4104150;0
robledal;470550;4098550;0
robledal;470550;4096050;0
robledal;470650;4122050;0
robledal;470650;4117950;0
robledal;470650;4097950;0
robledal;470650;4092650;0
robledal;470750;4123450;0
robledal;470750;4096850;0
robledal;470750;4095850;0
robledal;470750;4089650;0
robledal;470950;4124650;0
robledal;470950;4119550;0
robledal;470950;4112550;0
robledal;470950;4109850;0
robledal;470950;4108450;0
robledal;471050;4104250;0
robledal;471050;4091150;0
robledal;471150;4113050;0
robledal;471150;4111550;0
robledal;471350;4119150;0
robledal;471350;4109150;0
robledal;471350;4105350;0
robledal;471350;4103950;0
robledal;471350;4088150;0
robledal;471450;4112350;0
robledal;471450;4098050;0
robledal;471450;4090750;0
robledal;471550;4116250;0
robledal;471550;4105050;0
robledal;471550;4102050;0
robledal;471650;4121450;0
robledal;471650;4110750;0
robledal;471650;4107650;0
robledal;471650;4092550;0
robledal;471750;4099450;0
robledal;471750;4098350;0
robledal;471750;4088950;0
robledal;471750;4086950;0
robledal;471850;4095450;0
robledal;471850;4091550;0
robledal;472050;4095150;0
robledal;472050;4087550;0
robledal;472150;4091850;0
robledal;472250;4120050;0
robledal;472250;4111150;0
robledal;472250;4107050;0
robledal;472250;4099450;0
robledal;472250;4094150;0
robledal;472250;4089650;0
robledal;472250;4088250;0
robledal;472350;4090050;0
robledal;472450;4088950;0
robledal;472550;4120650;0
robledal;472550;4117850;0
robledal;472550;4114550;0
robledal;472550;4109650;0
robledal;472550;4109050;0
robledal;472550;4096250;0
robledal;472550;4089950;0
robledal;472550;4086350;0
robledal;472650;4108550;0
robledal;472650;4094550;0
robledal;472650;4091350;0
robledal;472750;4112450;0
robledal;472750;4098750;0
robledal;472750;4097250;0
robledal;472750;4092550;0
robledal;472750;4091750;0
robledal;472850;4096150;0
robledal;472950;4110150;0
robledal;472950;4107150;0
robledal;473050;4099550;0
robledal;473250;4111750;0
robledal;473250;4095150;0
robledal;473350;4116750;0
robledal;473350;4115750;0
robledal;473350;4112150;0
robledal;473450;4102050;0
robledal;473450;4095550;0
robledal;473450;4093650;0
robledal;473550;4101850;0
robledal;473550;4099150;0
robledal;473550;4096750;0
robledal;473750;4115550;0
robledal;473750;4110750;0
robledal;473750;4110550;0
robledal;473750;4100250;0
robledal;473750;4096450;0
robledal;473750;4095350;0
robledal;473850;4117750;0
robledal;473850;4116450;0
robledal;473850;4107450;0
robledal;473950;4101550;0
robledal;473950;4100250;0
robledal;473950;4092850;0
robledal;474050;4119650;0
robledal;474050;4115750;0
robledal;474050;4111250;0
robledal;474150;4121350;0
robledal;474150;4114250;0
robledal;474150;4094450;0
robledal;474250;4121650;0
robledal;474250;4092150;0
robledal;474350;4083450;0
robledal;474450;4119350;0
robledal;474550;4101650;0
robledal;474550;4092150;0
robledal;474650;4098950;0
robledal;474750;4115650;0
robledal;474750;4115250;0
robledal;474750;4102950;0
robledal;474750;4101150;0
robledal;474750;4088950;0
robledal;474850;4118550;0
robledal;474850;4117950;0
robledal;474850;4111750;0
robledal;474850;4108450;0
robledal;474850;4108050;0
robledal;474850;4092650;0
robledal;474850;4089750;0
robledal;474950;4116950;0
robledal;474950;4106450;0
robledal;474950;4106150;0
robledal;474950;4101950;0
robledal;474950;4100350;0
robledal;474950;4088550;0
robledal;474950;4084950;0
robledal;475050;4117850;0
robledal;475050;4101250;0
robledal;475050;4096950;0
robledal;475050;4083650;0
robledal;475150;4120250;0
robledal;475150;4115950;0
robledal;475150;4103450;0
robledal;475150;4099750;0
robledal;475250;4100950;0
robledal;475350;4116450;0
robledal;475350;4112150;0
robledal;475350;4110050;0
robledal;475350;4107250;0
robledal;475450;4115850;0
robledal;475450;4115450;0
robledal;475450;4087150;0
robledal;475550;4115150;0
robledal;475550;4111750;0
robledal;475550;4099850;0
robledal;475550;4099050;0
robledal;475550;4090150;0
robledal;475650;4122050;0
robledal;475650;4110150;0
robledal;475650;4101350;0
robledal;475750;4118950;0
robledal;475750;4107550;0
robledal;475750;4101750;0
robledal;475850;4123650;0
robledal;475850;4123150;0
robledal;475850;4118450;0
robledal;475850;4098650;0
robledal;475950;4110750;0
robledal;475950;4109650;0
robledal;475950;4107350;0
robledal;475950;4100950;0
robledal;476050;4119650;0
robledal;476050;4109850;0
robledal;476150;4115650;0
robledal;476150;4114750;0
robledal;476150;4099150;0
robledal;476250;4123750;0
robledal;476250;4112750;0
robledal;476250;4110950;0
robledal;476250;4110650;0
robledal;476250;4095750;0
robledal;476350;4120050;0
robledal;476350;4092750;0
robledal;476450;4113450;0
robledal;476450;4100450;0
robledal;476550;4124850;0
robledal;476550;4104150;0
robledal;476550;4094150;0
robledal;476650;4124150;0
robledal;476750;4099150;0
robledal;476750;4094450;0
robledal;476750;4092050;0
robledal;476850;4124050;0
robledal;476850;4110850;0
robledal;476850;4101450;0
robledal;476850;4096350;0
robledal;476850;4089350;0
robledal;476850;4087250;0
robledal;476950;4118050;0
robledal;476950;4108350;0
robledal;476950;4099850;0
robledal;476950;4092950;0
robledal;476950;4089150;0
robledal;476950;4083850;0
robledal;477050;4116350;0
robledal;477050;4106650;0
robledal;477050;4098850;0
robledal;477050;4090550;0
robledal;477150;4114050;0
robledal;477150;4107250;0
robledal;477150;4094950;0
robledal;477150;4093850;0
robledal;477150;4091850;0
robledal;477150;4090850;0
robledal;477250;4099850;0
robledal;477250;4091650;0
robledal;477350;4123450;0
robledal;477350;4120950;0
robledal;477350;4118050;0
robledal;477350;4116650;0
robledal;477350;4111650;0
robledal;477350;4098950;0
robledal;477350;4094450;0
robledal;477450;4108150;0
robledal;477450;4106950;0
robledal;477450;4100050;0
robledal;477450;4092450;0
robledal;477450;4092250;0
robledal;477550;4122250;0
robledal;477550;4105450;0
robledal;477550;4093550;0
robledal;477650;4106250;0
robledal;477650;4100550;0
robledal;477650;4085450;0
robledal;477750;4099950;0
robledal;477750;4097850;0
robledal;477850;4095150;0
robledal;477950;4119550;0
robledal;478050;4106950;0
robledal;478150;4118550;0
robledal;478150;4091850;0
robledal;478250;4107950;0
robledal;478250;4105950;0
robledal;478350;4115550;0
robledal;478350;4113750;0
robledal;478350;4113150;0
robledal;478350;4102750;0
robledal;478350;4094950;0
robledal;478350;4094250;0
robledal;478450;4116650;0
robledal;478450;4089950;0
robledal;478550;4089050;0
robledal;478650;4120450;0
robledal;478650;4114150;0
robledal;478650;4099250;0
robledal;478650;4089550;0
robledal;478650;4088450;0
robledal;478750;4121850;0
robledal;478750;4115550;0
robledal;478750;4113850;0
robledal;478750;4093350;0
robledal;478850;4103450;0
robledal;478850;4101550;0
robledal;478850;4097850;0
robledal;478850;4096950;0
robledal;478850;4095250;0
robledal;478850;4085050;0
robledal;478950;4124750;0
robledal;478950;4117150;0
robledal;478950;4102150;0
robledal;479050;4111050;0
robledal;479050;4107050;0
robledal;479050;4104650;0
robledal;479050;4096350;0
robledal;479050;4093550;0
robledal;479050;4083550;0
robledal;479150;4118250;0
robledal;479150;4111650;0
robledal;479150;4089550;0
robledal;479150;4087250;0
robledal;479250;4103850;0
robledal;479350;4118150;0
robledal;479350;4111650;0
robledal;479350;4095950;0
robledal;479350;4095250;0
robledal;479350;4095050;0
robledal;479350;4090550;0
robledal;479450;4117650;0
robledal;479450;4106050;0
robledal;479450;4102650;0
robledal;479450;4100950;0
robledal;479450;4096750;0
robledal;479450;4094650;0
robledal;479550;4118850;0
robledal;479550;4116950;0
robledal;479550;4112350;0
robledal;479550;4089050;0
robledal;479650;4119350;0
robledal;479650;4117250;0
robledal;479650;4104850;0
robledal;479650;4099650;0
robledal;479650;4093750;0
robledal;479750;4118150;0
robledal;479750;4112950;0
robledal;479750;4103650;0
robledal;479750;4096450;0
robledal;479750;4095350;0
robledal;479750;4090450;0
robledal;479750;4089350;0
robledal;479850;4121250;0
robledal;479850;4109850;0
robledal;479850;4105750;0
robledal;479850;4101350;0
robledal;479850;4094350;0
robledal;479950;4117350;0
robledal;479950;4112250;0
robledal;479950;4100250;0
robledal;479950;4097050;0
robledal;480050;4106950;0
robledal;480150;4097950;0
robledal;480250;4115550;0
robledal;480250;4111250;0
robledal;480250;4099750;0
robledal;480250;4099050;0
robledal;480250;4085750;0
robledal;480350;4124850;0
robledal;480350;4121150;0
robledal;480350;4113450;0
robledal;480450;4119850;0
robledal;480450;4119650;0
robledal;480450;4112450;0
robledal;480450;4110850;0
robledal;480450;4104850;0
robledal;480450;4102250;0
robledal;480450;4101850;0
robledal;480450;4092950;0
robledal;480550;4110450;0
robledal;480550;4108150;0
robledal;480550;4100450;0
robledal;480650;4108450;0
robledal;480650;4106850;0
robledal;480650;4100650;0
robledal;480650;4094950;0
robledal;480650;4089450;0
robledal;480750;4124850;0
robledal;480750;4110850;0
robledal;480750;4109550;0
robledal;480750;4104550;0
robledal;480750;4096250;0
robledal;480750;4088950;0
robledal;480850;4120050;0
robledal;480950;4108650;0
robledal;481050;4104250;0
robledal;481050;4096250;0
robledal;481050;4093950;0
robledal;481150;4104850;0
robledal;481150;4096450;0
robledal;481250;4114250;0
robledal;481250;4110150;0
robledal;481250;4101150;0
robledal;481250;4096250;0
robledal;481250;4088750;0
robledal;481350;4121350;0
robledal;481350;4117350;0
robledal;481350;4112350;0
robledal;481350;4109650;0
robledal;481350;4104250;0
robledal;481350;4090950;0
robledal;481450;4119650;0
robledal;481450;4091150;0
robledal;481550;4120050;0
robledal;481550;4119450;0
robledal;481550;4111250;0
robledal;481550;4100650;0
robledal;481550;4096750;0
robledal;481650;4116450;0
robledal;481650;4110550;0
robledal;481750;4112050;0
robledal;481750;4106750;0
robledal;481750;4098850;0
robledal;481850;4119750;0
robledal;481850;4108650;0
robledal;481850;4107450;0
robledal;481850;4104850;0
robledal;481950;4116550;0
robledal;481950;4115750;0
robledal;481950;4113850;0
robledal;482050;4113250;0
robledal;482050;4103350;0
robledal;482250;4123750;0
robledal;482250;4117550;0
robledal;482250;4113150;0
robledal;482250;4107950;0
robledal;482250;4102950;0
robledal;482350;4115150;0
robledal;482350;4112450;0
robledal;482350;4088050;0
robledal;482450;4102050;0
robledal;482550;4118450;0
robledal;482550;4110850;0
robledal;482550;4097150;0
robledal;482550;4086250;0
robledal;482550;4084150;0
robledal;482650;4117850;0
robledal;482650;4102850;0
robledal;482650;4097550;0
robledal;482750;4123850;0
robledal;482750;4115750;0
robledal;482750;4114750;0
robledal;482750;4110850;0
robledal;482750;4096050;0
robledal;482850;4103850;0
robledal;482850;4100450;0
robledal;482950;4114850;0
robledal;482950;4096450;0
robledal;483150;4121150;0
robledal;483150;4111350;0
robledal;483250;4099750;0
robledal;483350;4123350;0
robledal;483350;4119550;0
robledal;483350;4103950;0
robledal;483350;4103350;0
